DEVICE_ID,DEVICE_TYPE,PETAL_ID,BUS_ID,CAN_ID,PETAL_LOC,DEVICE_LOC,FVC_ID,SLIT_ID,SLITBLOCK_ID,BLOCKFIBER_ID,SPECTRO_ID,ENABLED
M03740,POS,2,13,3740,7,144,2144,0,B08,F23,,N/A
M03742,POS,2,13,3742,7,117,2117,0,B09,F01,,N/A
M03743,POS,3,17,3743,3,335,3335,2,B04,F10,,N/A
M03744,POS,2,15,3744,7,341,2341,0,B17,F10,,N/A
M03745,POS,2,13,3745,7,175,2175,0,B01,F00,,N/A
M03746,POS,2,13,3746,7,206,2206,0,B00,F24,,N/A
M03747,POS,2,13,3747,7,221,2221,0,B01,F10,,N/A
M03748,POS,2,11,3748,7,70,2070,0,B18,F19,,N/A
M03749,POS,8,15,3749,4,342,8342,1,B13,F23,,N/A
M03750,POS,2,13,3750,7,134,2134,0,B00,F13,,N/A
M03751,POS,8,16,3751,4,468,8468,1,B00,F21,,N/A
M03752,POS,8,23,3752,4,243,8243,1,B17,F10,,N/A
M03753,POS,2,11,3753,7,40,2040,0,B01,F01,,N/A
M03754,POS,2,13,3754,7,174,2174,0,B01,F09,,N/A
M03756,POS,2,17,3756,7,399,2399,0,None,None,,N/A
M03757,POS,3,22,3757,3,436,3436,2,B02,F15,,N/A
M03758,POS,3,23,3758,3,164,3164,2,B15,F10,,N/A
M03759,POS,5,11,3759,1,37,5037,3,B08,F21,,N/A
M03760,POS,5,11,3760,1,44,5044,3,B09,F07,,N/A
M03761,POS,8,23,3761,4,224,8224,1,B17,F15,,N/A
M03762,POS,8,17,3762,4,445,8445,1,B07,F03,,N/A
M03763,POS,8,23,3763,4,227,8227,1,B16,F13,,N/A
M03764,POS,8,14,3764,4,454,8454,1,B16,F07,,N/A
M03765,POS,8,17,3765,4,399,8399,1,B07,F04,,N/A
M03766,POS,8,14,3766,4,458,8458,1,B17,F14,,N/A
M03767,ETC,11,17,3767,6,501,11501,4,,,,N/A
M03768,POS,8,12,3768,4,166,8166,1,B08,F01,,N/A
M03769,POS,5,11,3769,1,51,5051,3,B09,F13,,N/A
M03770,POS,8,23,3770,4,164,8164,1,B16,F18,,N/A
M03771,POS,8,23,3771,4,192,8192,1,B16,F14,,N/A
M03772,POS,5,23,3772,1,246,5246,3,B13,F24,,N/A
M03774,POS,5,17,3774,1,421,5421,3,B01,F24,,N/A
M03775,POS,5,11,3775,1,69,5069,3,B09,F04,,N/A
M03776,POS,5,10,3776,1,2,5002,3,B09,F17,,N/A
M03777,POS,3,17,3777,3,373,3373,2,B05,F16,,N/A
M03778,POS,5,13,3778,1,94,5094,3,B05,F09,,N/A
M03779,POS,5,12,3779,1,217,5217,3,B11,F10,,N/A
M03781,POS,3,17,3781,3,484,3484,2,B04,F03,,N/A
M03782,POS,4,16,3782,0,469,4469,9,B19,F04,,N/A
M03783,POS,10,23,3783,5,242,10242,7,B03,F03,,N/A
M03784,POS,5,17,3784,1,352,5352,3,B01,F02,,N/A
M03785,POS,3,13,3785,3,121,3121,2,B08,F23,,N/A
M03786,POS,3,14,3786,3,526,3526,2,B14,F22,,N/A
M03787,POS,5,17,3787,1,378,5378,3,B01,F16,,N/A
M03788,POS,8,23,3788,4,213,8213,1,B03,F20,,N/A
M03789,POS,5,14,3789,1,433,5433,3,B02,F01,,N/A
M03790,POS,3,17,3790,3,356,3356,2,B04,F22,,N/A
M03792,POS,5,12,3792,1,237,5237,3,B11,F01,,N/A
M03793,POS,5,17,3793,1,374,5374,3,B01,F07,,N/A
M03794,POS,8,14,3794,4,455,8455,1,B17,F04,,N/A
M03795,POS,8,15,3795,4,360,8360,1,B13,F19,,N/A
M03796,POS,8,14,3796,4,410,8410,1,B17,F23,,N/A
M03797,POS,8,23,3797,4,226,8226,1,B16,F04,,N/A
M03798,POS,8,23,3798,4,246,8246,1,B02,F03,,N/A
M03799,POS,2,17,3799,7,417,2417,0,B10,F11,,N/A
M03800,POS,2,23,3800,7,225,2225,0,B12,F24,,N/A
M03801,POS,2,16,3801,7,502,2502,0,B04,F24,,N/A
M03802,POS,2,22,3802,7,344,2344,0,B06,F18,,N/A
M03803,POS,2,16,3803,7,522,2522,0,B04,F18,,N/A
M03804,POS,2,17,3804,7,446,2446,0,B11,F12,,N/A
M03805,POS,2,17,3805,7,376,2376,0,B10,F20,,N/A
M03806,POS,2,16,3806,7,506,2506,0,B05,F21,,N/A
M03807,POS,5,11,3807,1,89,5089,3,B09,F02,,N/A
M03808,POS,2,11,3808,7,44,2044,0,B19,F08,,N/A
M03809,POS,2,23,3809,7,209,2209,0,B13,F04,,N/A
M03810,POS,5,11,3810,1,57,5057,3,B16,F14,,N/A
M03811,POS,5,13,3811,1,110,5110,3,B16,F24,,N/A
M03813,POS,8,16,3813,4,469,8469,1,B00,F20,,N/A
M03814,POS,5,11,3814,1,28,5028,3,B16,F03,,N/A
M03815,POS,5,13,3815,1,102,5102,3,B04,F19,,N/A
M03816,POS,8,16,3816,4,486,8486,1,B00,F11,,N/A
M03817,POS,5,12,3817,1,204,5204,3,B10,F14,,N/A
M03818,POS,4,16,3818,0,447,4447,9,B19,F12,,N/A
M03819,POS,8,14,3819,4,508,8508,1,B13,F17,,N/A
M03820,POS,2,14,3820,7,525,2525,0,B13,F08,,N/A
M03821,POS,2,10,3821,7,20,2020,0,B19,F14,,N/A
M03822,POS,2,13,3822,7,176,2176,0,B01,F11,,N/A
M03824,POS,2,11,3824,7,26,2026,0,B01,F21,,N/A
M03825,POS,2,23,3825,7,248,2248,0,B07,F19,,N/A
M03826,POS,5,17,3826,1,398,5398,3,B01,F15,,N/A
M03827,POS,11,12,3827,6,156,11156,4,B05,F16,,N/A
M03828,POS,3,23,3828,3,228,3228,2,B06,F11,,N/A
M03829,POS,8,14,3829,4,433,8433,1,B17,F16,,N/A
M03830,POS,5,11,3830,1,22,5022,3,B16,F05,,N/A
M03831,POS,11,17,3831,6,446,11446,4,B02,F06,,N/A
M03832,POS,8,15,3832,4,361,8361,1,B12,F07,,N/A
M03834,POS,2,23,3834,7,177,2177,0,B13,F06,,N/A
M03835,POS,2,13,3835,7,64,2064,0,B09,F12,,N/A
M03836,POS,3,15,3836,3,300,3300,2,B19,F08,,N/A
M03837,POS,2,14,3837,7,431,2431,0,None,None,,N/A
M03838,POS,5,13,3883,1,83,5083,3,B14,F05,,N/A
M03839,POS,4,16,3839,0,505,4505,9,B19,F21,,N/A
M03840,POS,8,23,3840,4,248,8248,1,B03,F23,,N/A
M03841,POS,11,17,3841,6,399,11399,4,B02,F14,,N/A
M03842,POS,10,22,3842,5,351,10351,7,B19,F24,,N/A
M03843,POS,3,22,3843,3,366,3366,2,B06,F14,,N/A
M03844,POS,3,15,3844,3,319,3319,2,B19,F14,,N/A
M03845,POS,10,17,3845,5,463,10463,7,B16,F00,,N/A
M03846,POS,7,14,3846,8,493,7493,5,B14,F13,,N/A
M03847,POS,8,17,3847,4,334,8334,1,B06,F00,,N/A
M03848,POS,4,17,3848,0,445,4445,9,B13,F09,,N/A
M03850,POS,2,13,3850,7,90,2090,0,B09,F10,,N/A
M03851,POS,2,13,3851,7,159,2159,0,B00,F10,,N/A
M03852,POS,8,17,3852,4,314,8314,1,B06,F04,,N/A
M03853,POS,5,11,3853,1,65,5065,3,B16,F20,,N/A
M03854,POS,5,10,3854,1,19,5019,3,B08,F03,,N/A
M03855,POS,5,22,3855,1,367,5367,3,B13,F02,,N/A
M03856,POS,5,12,3856,1,186,5186,3,B10,F10,,N/A
M03857,POS,5,13,3857,1,117,5117,3,B04,F13,,N/A
M03858,POS,5,23,3858,1,322,5322,3,B12,F02,,N/A
M03859,POS,5,11,3859,1,27,5027,3,B16,F15,,N/A
M03860,POS,5,12,3860,1,187,5187,3,B11,F21,,N/A
M03862,POS,5,12,3862,1,172,5172,3,B10,F21,,N/A
M03863,POS,5,22,3863,1,347,5347,3,B12,F06,,N/A
M03865,POS,5,10,3865,1,10,5010,3,B08,F24,,N/A
M03866,POS,5,22,3866,1,388,5388,3,B13,F11,,N/A
M03867,POS,3,17,3867,3,312,3312,2,B04,F18,,N/A
M03868,POS,3,13,3868,3,173,3173,2,B09,F03,,N/A
M03869,POS,3,23,3869,3,244,3244,2,B14,F08,,N/A
M03870,POS,11,12,3870,6,170,11170,4,B05,F09,,N/A
M03871,POS,2,11,3871,7,111,2111,0,B18,F02,,N/A
M03872,POS,5,13,3872,1,128,5128,3,B05,F12,,N/A
M03873,POS,5,13,3873,1,82,5082,3,B05,F19,,N/A
M03874,POS,5,12,3874,1,251,5251,3,B10,F18,,N/A
M03876,POS,2,11,3876,7,33,2033,0,B01,F15,,N/A
M03877,POS,5,13,3877,1,130,5130,3,B04,F09,,N/A
M03878,POS,8,17,3878,4,394,8394,1,B06,F09,,N/A
M03879,POS,5,22,3879,1,368,5368,3,B13,F05,,N/A
M03880,POS,5,11,3880,1,52,5052,3,B09,F23,,N/A
M03881,POS,2,23,3881,7,263,2263,0,B06,F08,,N/A
M03882,POS,8,17,3882,4,416,8416,1,B07,F12,,N/A
M03883,POS,2,12,3883,7,238,2238,0,B14,F05,,N/A
M03884,POS,8,17,3884,4,373,8373,1,B07,F06,,N/A
M03885,POS,5,13,3885,1,93,5093,3,B04,F02,,N/A
M03886,POS,2,15,3886,7,297,2297,0,B04,F23,,N/A
M03887,POS,5,11,3887,1,41,5041,3,B17,F14,,N/A
M03889,POS,2,12,3889,7,251,2251,0,B14,F24,,N/A
M03891,POS,3,17,3891,3,397,3397,2,B04,F24,,N/A
M03892,POS,8,23,3892,4,244,8244,1,B16,F05,,N/A
M03893,POS,5,13,3893,1,64,5064,3,B04,F14,,N/A
M03894,POS,5,17,3894,1,444,5444,3,B00,F20,,N/A
M03895,POS,5,11,3895,1,61,5061,3,B09,F12,,N/A
M03899,POS,8,12,3899,4,233,8233,1,B14,F22,,N/A
M03900,POS,2,17,3900,7,352,2352,0,B11,F20,,N/A
M03901,POS,2,12,3901,7,236,2236,0,B15,F10,,N/A
M03902,POS,2,13,3902,7,121,2121,0,B01,F06,,N/A
M03903,POS,2,17,3903,7,332,2332,0,B10,F02,,N/A
M03904,POS,2,15,3904,7,318,2318,0,B16,F11,,N/A
M03905,POS,2,15,3905,7,338,2338,0,B16,F02,,N/A
M03906,POS,8,14,3906,4,428,8428,1,B12,F20,,N/A
M03907,POS,2,17,3907,7,395,2395,0,B10,F01,,N/A
M03908,POS,2,13,3908,7,115,2115,0,B08,F13,,N/A
M03909,POS,3,17,3909,3,376,3376,2,B05,F23,,N/A
M03910,POS,5,10,3910,1,7,5007,3,B08,F06,,N/A
M03911,POS,2,15,3911,7,320,2320,0,B17,F17,,N/A
M03912,POS,2,11,3912,7,46,2046,0,B00,F22,,N/A
M03913,POS,2,11,3913,7,27,2027,0,B00,F03,,N/A
M03914,POS,2,10,3914,7,10,2010,0,B18,F09,,N/A
M03915,POS,5,17,3915,1,313,5313,3,B01,F12,,N/A
M03916,POS,5,11,3916,1,111,5111,3,B08,F07,,N/A
M03917,POS,3,17,3917,3,419,3419,2,B05,F24,,N/A
M03918,POS,2,10,3918,7,16,2016,0,B18,F24,,N/A
M03919,POS,2,11,3919,7,39,2039,0,B00,F07,,N/A
M03920,POS,5,22,3920,1,327,5327,3,B12,F12,,N/A
M03921,POS,9,17,3921,9,416,9416,8,B09,F01,,N/A
M03922,POS,5,22,3922,1,389,5389,3,B13,F10,,N/A
M03923,POS,5,13,3923,1,222,5222,3,B17,F22,,N/A
M03924,POS,5,11,3924,1,21,5021,3,B16,F23,,N/A
M03925,POS,5,11,3925,1,88,5088,3,B08,F23,,N/A
M03926,POS,2,12,3926,7,272,2272,0,B14,F04,,N/A
M03927,POS,2,23,3927,7,284,2284,0,B07,F01,,N/A
M03928,POS,2,12,3928,7,198,2198,0,B14,F14,,N/A
M03929,POS,2,16,3929,7,470,2470,0,B05,F03,,N/A
M03930,POS,2,15,3930,7,315,2315,0,B04,F10,,N/A
M03932,POS,5,22,3932,1,324,5324,3,B13,F07,,N/A
M03934,POS,2,16,3934,7,425,2425,0,B04,F07,,N/A
M03935,POS,2,17,3935,7,418,2418,0,B10,F00,,N/A
M03936,POS,2,13,3936,7,63,2063,0,B08,F09,,N/A
M03938,POS,2,13,3938,7,129,2129,0,B09,F04,,N/A
M03939,POS,2,11,3939,7,45,2045,0,B19,F05,,N/A
M03940,POS,2,13,3940,7,104,2104,0,B08,F14,,N/A
M03941,POS,2,13,3941,7,110,2110,0,B01,F08,,N/A
M03942,POS,2,14,3942,7,494,2494,0,B12,F13,,N/A
M03943,ETC,2,17,3943,7,461,2461,0,B20,F03,,N/A
M03944,POS,6,16,3944,2,521,6521,6,B03,F04,,N/A
M03945,POS,2,15,3945,7,317,2317,0,B05,F15,,N/A
M03946,POS,2,15,3946,7,296,2296,0,B05,F06,,N/A
M03947,POS,8,17,3947,4,400,8400,1,B06,F10,,N/A
M03948,POS,2,17,3948,7,416,2416,0,B10,F14,,N/A
M03950,POS,2,13,3950,7,145,2145,0,B09,F02,,N/A
M03951,POS,2,15,3951,7,299,2299,0,B16,F04,,N/A
M03952,POS,2,12,3952,7,155,2155,0,B15,F14,,N/A
M03953,POS,2,11,3953,7,87,2087,0,B19,F04,,N/A
M03954,POS,5,12,3954,1,233,5233,3,B10,F17,,N/A
M03955,POS,10,17,3955,5,464,10464,7,B17,F24,,N/A
M03956,POS,3,22,3956,3,304,3304,2,B06,F18,,N/A
M03957,POS,5,13,3957,1,85,5085,3,B04,F20,,N/A
M03958,POS,5,10,3958,1,17,5017,3,B08,F15,,N/A
M03959,POS,5,13,3959,1,145,5145,3,B05,F02,,N/A
M03960,POS,5,12,3960,1,215,5215,3,B10,F11,,N/A
M03961,POS,3,13,3961,3,122,3122,2,B09,F20,,N/A
M03962,POS,3,13,3962,3,146,3146,2,B08,F05,,N/A
M03963,POS,5,14,3963,1,434,5434,3,B03,F20,,N/A
M03965,POS,5,17,3965,1,353,5353,3,B00,F01,,N/A
M03966,POS,3,13,3966,3,134,3134,2,B09,F09,,N/A
M03968,POS,5,15,3968,1,298,5298,3,B06,F08,,N/A
M03969,POS,3,23,3969,3,210,3210,2,B15,F13,,N/A
M03971,POS,3,14,3971,3,433,3433,2,B14,F01,,N/A
M03972,POS,3,22,3972,3,414,3414,2,B03,F02,,N/A
M03974,POS,11,17,3974,6,378,11378,4,B03,F16,,N/A
M03975,POS,5,23,3975,1,263,5263,3,B13,F12,,N/A
M03976,POS,3,11,3976,3,79,3079,2,B01,F08,,N/A
M03977,POS,8,12,3977,4,215,8215,1,B14,F09,,N/A
M03978,POS,8,14,3978,4,457,8457,1,B17,F12,,N/A
M03979,POS,2,17,3979,7,377,2377,0,B10,F07,,N/A
M03980,POS,2,13,3980,7,132,2132,0,B08,F08,,N/A
M03981,POS,2,17,3981,7,419,2419,0,B10,F10,,N/A
M03983,POS,2,13,3983,7,83,2083,0,B09,F15,,N/A
M03984,POS,2,23,3984,7,163,2163,0,B13,F16,,N/A
M03985,POS,2,17,3985,7,312,2312,0,B11,F05,,N/A
M03986,POS,2,17,3986,7,375,2375,0,B10,F19,,N/A
M03987,POS,5,13,3987,1,162,5162,3,B17,F05,,N/A
M03989,POS,2,12,3989,7,187,2187,0,B15,F15,,N/A
M03990,ETC,3,17,3990,3,501,3501,2,B20,F02,,N/A
M03991,POS,5,14,3991,1,458,5458,3,B03,F11,,N/A
M03992,POS,2,12,3992,7,234,2234,0,B14,F15,,N/A
M03993,POS,3,22,3993,3,459,3459,2,B02,F16,,N/A
M03994,POS,8,14,3994,4,431,8431,1,B12,F04,,N/A
M03995,POS,8,23,3995,4,263,8263,1,B03,F04,,N/A
M03996,POS,8,17,3996,4,332,8332,1,B06,F21,,N/A
M03998,POS,5,15,3998,1,341,5341,3,B15,F12,,N/A
M03999,POS,5,11,3999,1,40,5040,3,B16,F10,,N/A
M04000,POS,2,11,4000,7,56,2056,0,B01,F12,,N/A
M04001,POS,8,15,4001,4,294,8294,1,B00,F06,,N/A
M04002,POS,8,23,4002,4,283,8283,1,B03,F22,,N/A
M04003,POS,8,14,4003,4,409,8409,1,B12,F18,,N/A
M04004,POS,5,15,4004,1,260,5260,3,B07,F08,,N/A
M04005,POS,5,12,4005,1,155,5155,3,B11,F06,,N/A
M04006,POS,5,22,4006,1,350,5350,3,B19,F21,,N/A
M04007,POS,5,14,4007,1,525,5525,3,B02,F02,,N/A
M04008,POS,2,22,4008,7,325,2325,0,B06,F12,,N/A
M04009,POS,10,12,4009,5,112,10112,7,B18,F18,,N/A
M04010,POS,5,10,4010,1,18,5018,3,B09,F20,,N/A
M04011,POS,8,17,4011,4,484,8484,1,B06,F13,,N/A
M04012,POS,5,17,4012,1,400,5400,3,B01,F14,,N/A
M04013,POS,5,10,4013,1,4,5004,3,B08,F08,,N/A
M04014,POS,4,16,4014,0,519,4519,9,B19,F10,,N/A
M04015,POS,4,16,4015,0,504,4504,9,B18,F15,,N/A
M04016,POS,8,23,4016,4,262,8262,1,B16,F19,,N/A
M04017,POS,8,14,4017,4,473,8473,1,B13,F10,,N/A
M04018,POS,8,23,4018,4,207,8207,1,B16,F17,,N/A
M04019,POS,3,22,4019,3,393,3393,2,B03,F12,,N/A
M04020,POS,2,23,4020,7,283,2283,0,B06,F23,,N/A
M04022,POS,2,17,4022,7,424,2424,0,B11,F06,,N/A
M04023,POS,2,16,4023,7,519,2519,0,B05,F07,,N/A
M04024,POS,2,13,4024,7,148,2148,0,B00,F18,,N/A
M04025,POS,2,16,4025,7,485,2485,0,B04,F11,,N/A
M04026,POS,2,13,4026,7,86,2086,0,B09,F03,,N/A
M04028,POS,2,16,4028,7,467,2467,0,B04,F09,,N/A
M04029,POS,2,23,4029,7,267,2267,0,B07,F24,,N/A
M04030,POS,2,22,4030,7,368,2368,0,B06,F05,,N/A
M04031,POS,5,14,4031,1,510,5510,3,B03,F09,,N/A
M04032,POS,2,22,4032,7,346,2346,0,B06,F15,,N/A
M04034,POS,5,15,4034,1,339,5339,3,B14,F04,,N/A
M04035,POS,9,16,4035,9,467,9467,8,B12,F03,,N/A
M04036,POS,3,22,4036,3,344,3344,2,B06,F05,,N/A
M04038,POS,10,17,4038,5,419,10419,7,B17,F20,,N/A
M04039,POS,4,17,4039,0,313,4313,9,B12,F09,,N/A
M04040,POS,3,11,4040,3,33,3033,2,B08,F02,,N/A
M04041,POS,5,23,4041,1,192,5192,3,B03,F06,,N/A
M04042,POS,5,23,4042,1,249,5249,3,B13,F16,,N/A
M04043,POS,5,23,4043,1,207,5207,3,B02,F10,,N/A
M04044,POS,5,12,4044,1,182,5182,3,B19,F06,,N/A
M04045,POS,5,12,4045,1,154,5154,3,B18,F23,,N/A
M04047,POS,6,16,4047,2,504,6504,6,B03,F14,,N/A
M04048,POS,4,17,4048,0,312,4312,9,B13,F06,,N/A
M04049,POS,5,10,4049,1,14,5014,3,B09,F19,,N/A
M04050,POS,3,15,4050,3,402,3402,2,B19,F15,,N/A
M04051,POS,5,11,4051,1,45,5045,3,B08,F04,,N/A
M04052,POS,5,13,4052,1,157,5157,3,B04,F07,,N/A
M04053,POS,3,17,4053,3,421,3421,2,B05,F12,,N/A
M04054,POS,3,14,4054,3,453,3453,2,B19,F24,,N/A
M04055,POS,3,17,4055,3,443,3443,2,B05,F14,,N/A
M04056,POS,3,15,4056,3,427,3427,2,B18,F19,,N/A
M04057,POS,3,10,4057,3,12,3012,2,B00,F14,,N/A
M04058,POS,3,17,4058,3,379,3379,2,B04,F19,,N/A
M04059,POS,5,11,4059,1,59,5059,3,B09,F22,,N/A
M04060,POS,3,13,4060,3,71,3071,2,B13,F03,,N/A
M04061,POS,3,13,4061,3,161,3161,2,B08,F10,,N/A
M04062,POS,4,17,4062,0,375,4375,9,B13,F07,,N/A
M04063,POS,3,13,4063,3,160,3160,2,B08,F01,,N/A
M04064,POS,3,11,4064,3,58,3058,2,B09,F24,,N/A
M04065,POS,7,15,4065,8,357,7357,5,B03,F02,,N/A
M04066,POS,10,22,4066,5,411,10411,7,B18,F13,,N/A
M04067,POS,5,22,4067,1,346,5346,3,B12,F17,,N/A
M04068,POS,3,15,4068,3,276,3276,2,B11,F16,,N/A
M04071,POS,3,13,4071,3,190,3190,2,B09,F01,,N/A
M04072,POS,5,17,4072,1,394,5394,3,B00,F03,,N/A
M04073,POS,8,15,4073,4,362,8362,1,B12,F14,,N/A
M04074,POS,3,17,4074,3,418,3418,2,B05,F05,,N/A
M04075,POS,3,23,4075,3,194,3194,2,B14,F03,,N/A
M04076,POS,3,14,4076,3,472,3472,2,B19,F07,,N/A
M04077,POS,3,15,4077,3,362,3362,2,B18,F21,,N/A
M04078,POS,3,23,4078,3,179,3179,2,B15,F17,,N/A
M04079,POS,3,15,4079,3,403,3403,2,B18,F04,,N/A
M04080,POS,3,17,4080,3,396,3396,2,B04,F09,,N/A
M04081,POS,3,14,4081,3,457,3457,2,B15,F15,,N/A
M04082,POS,3,14,4082,3,407,3407,2,B19,F04,,N/A
M04083,POS,9,13,4083,9,86,9086,8,B06,F09,,N/A
M04084,POS,5,17,4084,1,397,5397,3,B00,F18,,N/A
M04085,POS,3,23,4085,3,282,3282,2,B07,F04,,N/A
M04086,POS,8,15,4086,4,318,8318,1,B13,F22,,N/A
M04087,POS,7,14,4087,8,477,7477,5,B14,F19,,N/A
M04088,POS,5,12,4088,1,113,5113,3,B19,F07,,N/A
M04089,POS,3,16,4089,3,425,3425,2,B10,F17,,N/A
M04090,POS,8,12,4090,4,182,8182,1,B09,F01,,N/A
M04091,POS,8,14,4091,4,456,8456,1,B16,F11,,N/A
M04092,POS,7,15,4092,8,260,7260,5,B03,F21,,N/A
M04093,POS,8,15,4093,4,427,8427,1,B12,F10,,N/A
M04094,POS,2,22,4094,7,371,2371,0,B02,F19,,N/A
M04095,POS,8,14,4095,4,526,8526,1,B17,F19,,N/A
M04096,POS,2,12,4096,7,153,2153,0,B02,F13,,N/A
M04097,POS,3,14,4097,3,475,3475,2,B15,F22,,N/A
M04098,POS,5,22,4098,1,414,5414,3,B18,F21,,N/A
M04099,POS,7,14,4099,8,524,7524,5,B14,F20,,N/A
M04101,POS,10,22,4101,5,390,10390,7,B18,F24,,N/A
M04102,POS,5,12,4102,1,218,5218,3,B10,F08,,N/A
M04103,POS,10,22,4103,5,330,10330,7,B19,F21,,N/A
M04104,POS,7,22,4104,8,269,7269,5,B00,F16,,N/A
M04105,POS,7,23,4105,8,303,7303,5,B01,F21,,N/A
M04108,POS,5,11,4108,1,78,5078,3,B09,F01,,N/A
M04109,POS,2,10,4109,7,25,2025,0,B19,F16,,N/A
M04110,POS,2,10,4110,7,30,2030,0,B18,F10,,N/A
M04111,POS,2,11,4111,7,48,2048,0,B01,F19,,N/A
M04112,POS,8,16,4112,4,504,8504,1,B01,F06,,N/A
M04113,POS,8,15,4113,4,257,8257,1,B00,F02,,N/A
M04114,POS,5,11,4114,1,47,5047,3,B17,F13,,N/A
M04115,POS,5,13,4115,1,206,5206,3,B17,F11,,N/A
M04116,POS,8,14,4116,4,472,8472,1,B13,F04,,N/A
M04117,POS,5,13,4117,1,144,5144,3,B05,F03,,N/A
M04118,POS,5,11,4118,1,100,5100,3,B09,F06,,N/A
M04119,POS,5,23,4119,1,245,5245,3,B03,F12,,N/A
M04120,POS,8,17,4120,4,395,8395,1,B07,F10,,N/A
M04122,POS,5,22,4122,1,412,5412,3,B19,F20,,N/A
M04123,POS,5,14,4123,1,474,5474,3,B03,F24,,N/A
M04124,POS,7,23,4124,8,192,7192,5,B14,F24,,N/A
M04126,POS,3,17,4126,3,353,3353,2,B04,F06,,N/A
M04127,POS,3,17,4127,3,313,3313,2,B04,F01,,N/A
M04129,POS,5,17,4129,1,441,5441,3,B00,F08,,N/A
M04130,POS,4,17,4130,0,423,4423,9,B12,F22,,N/A
M04132,POS,5,13,4132,1,173,5173,3,B17,F10,,N/A
M04133,ETC,5,17,4133,1,461,5461,3,B20,,,N/A
M04134,POS,4,16,4134,0,467,4467,9,B19,F24,,N/A
M04135,POS,4,16,4135,0,503,4503,9,B19,F22,,N/A
M04137,POS,3,11,4137,3,52,3052,2,B01,F19,,N/A
M04138,POS,3,16,4138,3,518,3518,2,B10,F12,,N/A
M04140,POS,10,23,4140,5,177,10177,7,B03,F06,,N/A
M04141,POS,5,13,4141,1,62,5062,3,B05,F08,,N/A
M04142,POS,7,15,4142,8,297,7297,5,B03,F00,,N/A
M04143,POS,2,12,4143,7,136,2136,0,B03,F14,,N/A
M04144,POS,5,16,4144,1,467,5467,3,B06,F15,,N/A
M04145,POS,5,16,4145,1,469,5469,3,B07,F02,,N/A
M04146,POS,9,17,4146,9,397,9397,8,B08,F08,,N/A
M04147,POS,10,23,4147,5,210,10210,7,B02,F08,,N/A
M04148,POS,3,14,4148,3,452,3452,2,B19,F18,,N/A
M04149,POS,3,14,4149,3,430,3430,2,B18,F22,,N/A
M04150,POS,3,15,4150,3,342,3342,2,B18,F05,,N/A
M04151,POS,3,11,4151,3,78,3078,2,B00,F01,,N/A
M04152,POS,7,17,4152,8,442,7442,5,B18,F14,,N/A
M04154,POS,8,22,4154,4,328,8328,1,B09,F09,,N/A
M04155,POS,7,11,4155,8,35,7035,5,B05,F12,,N/A
M04156,POS,8,22,4156,4,392,8392,1,B08,F24,,N/A
M04157,POS,8,10,4157,4,6,8006,1,B05,F06,,N/A
M04158,POS,7,15,4158,8,279,7279,5,B03,F05,,N/A
M04159,POS,7,15,4159,8,316,7316,5,B02,F12,,N/A
M04160,POS,8,23,4160,4,322,8322,1,B02,F11,,N/A
M04161,POS,8,15,4161,4,258,8258,1,B01,F04,,N/A
M04162,POS,8,23,4162,4,195,8195,1,B16,F12,,N/A
M04163,POS,8,23,4163,4,265,8265,1,B02,F21,,N/A
M04164,POS,8,23,4164,4,163,8163,1,B16,F24,,N/A
M04165,POS,8,12,4165,4,271,8271,1,B15,F21,,N/A
M04168,POS,8,17,4168,4,419,8419,1,B06,F16,,N/A
M04169,POS,2,12,4169,7,215,2215,0,B14,F03,,N/A
M04170,POS,2,12,4170,7,127,2127,0,B03,F10,,N/A
M04171,POS,3,16,4171,3,447,3447,2,B10,F09,,N/A
M04172,POS,3,16,4172,3,449,3449,2,B10,F24,,N/A
M04173,POS,2,12,4173,7,156,2156,0,B15,F03,,N/A
M04174,POS,5,17,4174,1,418,5418,3,B01,F09,,N/A
M04175,POS,3,17,4175,3,463,3463,2,B05,F18,,N/A
M04176,POS,3,14,4176,3,384,3384,2,B19,F05,,N/A
M04177,POS,5,17,4177,1,333,5333,3,B00,F14,,N/A
M04178,POS,8,14,4178,4,451,8451,1,B13,F24,,N/A
M04179,POS,7,15,4179,8,278,7278,5,B02,F23,,N/A
M04180,POS,8,22,4180,4,349,8349,1,B08,F05,,N/A
M04181,POS,8,11,4181,4,45,8045,1,B04,F18,,N/A
M04182,POS,8,10,4182,4,1,8001,1,B04,F17,,N/A
M04183,POS,3,13,4183,3,110,3110,2,B09,F21,,N/A
M04184,POS,8,12,4184,4,290,8290,1,B14,F15,,N/A
M04185,POS,3,22,4185,3,268,3268,2,B06,F03,,N/A
M04186,POS,2,12,4186,7,171,2171,0,B14,F11,,N/A
M04187,POS,5,17,4187,1,417,5417,3,B00,F00,,N/A
M04189,POS,3,23,4189,3,262,3262,2,B15,F04,,N/A
M04191,POS,3,11,4191,3,111,3111,2,B00,F03,,N/A
M04192,POS,3,10,4192,3,7,3007,2,B00,F12,,N/A
M04193,POS,5,22,4193,1,370,5370,3,B19,F17,,N/A
M04194,POS,5,11,4194,1,42,5042,3,B16,F22,,N/A
M04195,POS,3,22,4195,3,326,3326,2,B06,F02,,N/A
M04196,POS,3,10,4196,3,6,3006,2,B00,F13,,N/A
